7,7,1,6,2,5,3,4,2,4,5,5,2,1,7,2,13,2,12136,1754554465.1591446
14,36,2,8,13,25,3,19,5,8,4,13,27,2,8,20,3,2,12135,1754554465.495444
10,12,4,15,4,5,6,3,6,3,15,1,3,2,8,0,7,5,12136,1754554465.4973383
9,6,9,3,28,5,2,3,6,11,0,4,26,16,4,27,15,13,12135,1754554465.8252673
1,14,3,15,19,23,1,7,4,13,8,0,8,5,9,4,15,4,12136,1754554465.8258264
5,21,7,6,36,6,3,20,7,10,15,27,25,10,6,6,14,49,12135,1754554466.159161
8,9,5,6,6,6,6,3,21,4,3,4,4,9,0,5,15,15,12136,1754554466.1611643
1,1,0,4,9,8,9,4,9,0,22,9,17,7,2,36,3,28,12135,1754554466.4931824
8,10,2,6,27,13,8,0,6,1,3,2,3,2,5,2,4,19,12136,1754554466.4989765
13,21,4,21,1,10,11,4,7,8,4,11,6,10,10,44,0,15,12135,1754554466.8284755
18,7,9,29,6,6,2,0,2,6,0,3,3,2,6,4,3,3,12136,1754554466.8305898
18,2,2,15,4,3,13,2,11,7,1,11,4,16,9,3,6,0,12135,1754554467.1615777
3,2,11,19,6,2,6,2,22,6,7,4,11,3,4,5,3,3,12136,1754554467.1625862
8,5,4,3,3,2,5,9,3,1,1,14,0,13,14,43,10,5,12135,1754554467.496563
1,9,1,4,10,2,3,1,4,1,6,1,13,2,4,2,12,6,12136,1754554467.4974627
5,1,19,28,4,4,2,6,1,0,0,15,9,4,6,51,15,9,12135,1754554467.8306427
8,26,2,2,1,7,9,7,9,4,5,1,12,3,2,0,5,19,12136,1754554467.8331556
44,13,15,27,3,2,9,9,0,11,5,29,8,17,1,40,0,6,12135,1754554468.163001
9,2,3,1,7,6,0,7,8,15,7,1,3,0,0,2,1,14,12136,1754554468.1649961
45,5,15,30,4,3,6,8,3,14,4,13,6,6,3,11,30,28,12135,1754554468.4980304
7,5,3,12,6,9,6,2,6,10,11,7,1,5,5,4,8,1,12136,1754554468.5010278
33,4,1,26,1,4,3,1,10,7,6,11,1,8,2,20,35,23,12135,1754554468.831351
8,2,3,9,7,21,4,5,3,0,7,2,4,9,7,4,5,2,12136,1754554468.831351
6,5,2,2,3,4,2,1,3,8,4,16,2,29,10,24,22,2,12135,1754554469.1673856
10,2,1,6,2,19,1,17,17,1,4,4,1,7,0,10,2,8,12136,1754554469.1698012
3,4,14,7,13,4,6,1,5,3,8,7,22,24,3,13,3,10,12135,1754554469.5028772
14,3,0,1,4,3,5,13,4,8,1,5,9,3,1,8,11,4,12136,1754554469.503882
24,12,4,14,12,17,0,1,12,15,5,8,22,14,8,25,13,10,12135,1754554469.8345246
11,23,0,11,6,32,9,5,2,0,0,1,7,20,5,0,4,1,12136,1754554469.837526
11,17,14,6,12,18,9,8,1,9,8,1,4,12,2,7,12,3,12135,1754554470.1687336
9,29,8,1,1,29,4,4,19,1,2,5,23,5,8,0,3,2,12136,1754554470.170571
1,4,1,11,13,1,5,13,1,1,11,8,1,2,7,3,13,4,12135,1754554470.5020971
3,2,5,10,8,15,5,2,1,8,0,2,24,8,6,7,5,2,12136,1754554470.5041206
9,1,2,9,13,2,3,13,2,4,18,0,6,3,2,31,8,18,12135,1754554470.838024
25,3,14,12,4,15,7,5,8,6,1,8,2,8,2,0,6,7,12136,1754554470.8400238
5,8,1,22,12,6,6,0,2,6,3,3,3,9,5,11,8,17,12135,1754554471.1706233
18,13,7,9,23,2,1,11,1,21,1,1,4,1,14,9,18,14,12136,1754554471.1737158
2,8,11,37,2,2,7,6,13,4,7,3,11,2,10,5,18,14,12135,1754554471.5057244
2,3,6,12,19,7,1,11,0,21,8,4,6,6,11,4,23,1,12136,1754554471.507735
25,5,3,4,12,3,1,12,15,2,4,5,3,12,17,12,16,2,12135,1754554471.8397412
3,4,2,14,0,8,0,2,1,21,11,3,4,5,4,1,5,0,12136,1754554471.841846
35,3,26,22,1,7,3,2,5,0,25,11,1,17,15,6,7,2,12135,1754554472.1752608
2,16,8,9,1,2,0,9,1,16,11,9,4,2,4,6,3,6,12136,1754554472.1801054
9,2,8,7,10,1,4,2,1,1,17,3,4,1,5,24,4,26,12135,1754554472.5096757
8,15,7,3,0,2,6,5,10,0,10,7,4,6,21,13,6,2,12136,1754554472.5126748
37,8,9,2,4,4,2,4,4,3,9,14,1,5,17,9,6,2,12135,1754554472.842287
12,4,22,7,0,1,8,5,9,4,4,1,1,7,13,6,4,5,12136,1754554472.8433912
11,8,10,30,0,3,6,10,2,5,6,29,5,7,9,13,15,6,12135,1754554473.1774526
2,12,1,9,4,0,16,0,0,4,3,2,1,3,17,5,1,8,12136,1754554473.1805396
9,15,5,7,1,7,0,3,5,2,7,30,1,0,13,8,14,15,12135,1754554473.5329578
10,14,4,6,2,2,13,1,1,2,13,5,1,8,20,5,6,6,12136,1754554473.5341964
24,5,12,9,4,2,9,6,6,2,9,18,3,6,16,5,6,4,12135,1754554473.8669057
5,13,14,11,4,10,3,5,7,18,20,2,3,7,9,3,3,9,12136,1754554473.8689058
29,5,1,2,2,3,4,1,9,3,8,14,4,17,7,14,9,3,12135,1754554474.2039626
6,28,14,2,5,10,1,5,12,19,4,6,1,19,12,2,2,4,12136,1754554474.2069771
8,3,14,1,3,6,4,9,7,7,10,18,7,7,1,26,1,13,12135,1754554474.5346086
4,23,30,9,1,1,0,4,1,1,2,22,14,20,19,0,1,4,12136,1754554474.5346086
3,13,2,18,1,8,1,4,2,8,12,19,7,14,8,7,16,1,12135,1754554474.873913
4,11,5,2,5,2,1,5,1,3,8,7,3,5,2,6,1,1,12136,1754554474.8756247
5,4,6,8,3,1,3,5,3,1,6,27,11,3,3,22,3,3,12135,1754554475.2053137
4,12,39,2,0,3,2,7,6,12,1,12,7,10,4,4,10,6,12136,1754554475.206333
11,7,11,3,0,2,1,7,5,2,3,16,13,0,0,4,28,12,12135,1754554475.5396416
10,15,46,2,1,10,3,7,1,16,9,12,4,17,16,6,13,2,12136,1754554475.54263
10,6,11,5,3,3,2,6,9,10,7,12,20,5,25,19,9,5,12135,1754554475.8743186
7,10,10,12,2,14,5,2,3,5,4,16,6,8,2,4,2,5,12136,1754554475.8763156
3,8,7,9,2,3,1,2,3,10,7,3,10,2,30,4,4,11,12135,1754554476.209781
6,7,1,10,1,15,2,2,8,5,6,14,3,7,16,19,1,5,12136,1754554476.2117846
10,7,11,8,8,6,2,8,2,3,1,20,8,17,1,14,13,18,12135,1754554476.541753
10,24,20,6,4,7,1,9,9,4,0,10,3,2,8,3,1,5,12136,1754554476.5437515
2,4,6,14,10,8,5,4,3,4,6,6,5,13,6,29,4,10,12135,1754554476.8768167
11,28,4,2,0,8,3,11,22,11,8,4,5,0,10,8,5,5,12136,1754554476.8787296
7,16,4,18,2,3,4,2,9,5,15,25,13,5,5,5,5,16,12135,1754554477.2107341
11,14,11,9,3,4,5,22,16,10,4,1,2,0,16,17,12,5,12136,1754554477.2127347
18,17,5,18,2,5,6,6,8,6,6,24,4,4,3,4,9,12,12135,1754554477.5508628
2,7,9,12,3,1,10,2,2,5,4,18,2,0,5,1,8,1,12136,1754554477.5529835
1,1,0,5,2,2,3,4,5,7,2,24,17,1,11,16,5,10,12135,1754554477.880121
2,14,9,1,1,4,1,2,5,16,3,5,4,3,19,5,2,2,12136,1754554477.88324
1,3,10,9,7,1,0,1,5,6,1,24,30,2,14,20,6,4,12135,1754554478.213967
8,2,14,0,3,2,5,1,9,14,4,22,1,3,2,6,0,1,12136,1754554478.2169669
1,2,12,4,7,8,9,10,2,6,3,19,26,4,5,2,12,0,12135,1754554478.5468478
8,2,9,1,3,2,5,2,9,4,13,4,1,0,4,3,1,1,12136,1754554478.54795
2,0,9,11,0,3,13,4,6,5,13,9,11,7,5,3,16,17,12135,1754554478.8829904
13,5,12,4,0,2,10,3,12,1,7,1,2,1,1,2,7,6,12136,1754554478.885989
5,2,7,7,4,5,2,2,0,1,12,28,16,1,12,40,13,33,12135,1754554479.217514
15,6,8,7,6,7,6,3,8,1,8,5,10,5,5,8,11,4,12136,1754554479.219615
3,22,0,7,0,2,0,2,3,1,3,19,2,3,7,41,6,19,12135,1754554479.5519748
8,1,25,3,1,2,2,2,18,8,5,5,11,1,1,4,6,2,12136,1754554479.5539749
7,17,5,3,4,1,1,1,6,3,6,20,26,9,9,15,1,18,12135,1754554479.8857946
9,6,28,16,1,10,5,9,28,13,1,0,3,1,3,7,1,12,12136,1754554479.8878982
2,18,3,2,0,0,15,3,11,9,7,17,3,3,14,4,7,16,12135,1754554480.2204378
7,17,17,14,2,1,3,10,6,16,4,2,5,7,2,6,1,12,12136,1754554480.222955
7,27,5,8,2,1,11,1,4,8,6,15,19,1,7,17,4,11,12135,1754554480.5551138
9,6,6,1,6,0,7,2,13,12,10,1,6,11,7,5,1,22,12136,1754554480.5571105
5,13,10,5,8,3,5,3,2,4,0,38,6,5,5,18,7,26,12135,1754554480.8897748
2,4,9,3,5,4,7,5,4,10,4,9,2,6,5,2,1,18,12136,1754554480.8916688
1,3,3,4,1,7,5,8,5,1,13,12,0,14,14,17,5,28,12135,1754554481.2224157
4,9,4,6,12,1,7,2,7,6,16,12,2,4,1,0,2,4,12136,1754554481.2253146
3,5,1,3,11,6,13,3,2,2,6,3,2,11,19,24,5,35,12135,1754554481.5630138
11,8,0,11,7,1,7,3,13,20,6,2,3,2,2,4,1,5,12136,1754554481.5639138
5,36,6,9,15,12,9,2,1,1,3,19,12,14,6,21,2,31,12135,1754554481.8914793
0,0,10,12,3,0,1,2,3,22,4,5,5,10,5,3,3,6,12136,1754554481.893581
9,18,6,0,8,0,7,0,16,2,7,3,14,10,5,3,11,8,12135,1754554482.224796
7,9,5,3,2,1,2,2,18,8,4,4,2,1,2,8,0,0,12136,1754554482.2267408
8,22,3,9,7,19,2,16,21,7,34,7,3,3,4,12,6,9,12135,1754554482.558342
11,18,11,7,5,1,2,5,21,6,22,5,7,6,0,9,3,1,12136,1754554482.5593402
0,8,1,7,2,15,2,1,22,8,26,14,12,4,2,15,12,27,12135,1754554482.8907032
0,7,0,11,5,1,1,6,5,8,26,1,1,10,4,3,3,0,12136,1754554482.8907032
3,30,3,2,12,11,4,11,22,8,24,4,8,19,7,5,2,7,12135,1754554483.2276669
2,2,1,1,3,0,2,9,5,17,2,6,2,7,2,6,26,16,12136,1754554483.2306838
8,16,1,1,9,5,6,24,11,6,11,14,3,17,1,11,7,13,12135,1754554483.5908794
2,9,2,2,3,35,1,0,2,7,0,6,4,3,0,2,5,10,12136,1754554483.5928948
1,22,0,1,2,4,3,21,1,17,0,21,2,3,8,3,6,24,12135,1754554483.9242787
3,2,4,14,8,35,2,3,9,1,10,2,1,9,3,7,26,4,12136,1754554483.9252875
6,45,7,17,0,5,2,24,11,16,11,5,9,6,1,12,1,25,12135,1754554484.2586505
2,9,6,13,1,1,1,2,1,11,4,4,5,1,1,2,2,9,12136,1754554484.2586505
1,25,6,10,5,6,3,3,3,0,1,4,15,12,3,15,4,1,12135,1754554484.5956755
10,2,4,10,0,6,0,3,4,16,3,8,1,13,1,0,2,3,12136,1754554484.5966737
2,7,7,1,4,1,0,7,9,2,3,15,9,4,3,37,16,5,12135,1754554484.9297042
9,12,5,30,3,4,1,8,11,4,7,3,6,22,3,2,5,0,12136,1754554484.9326565
4,10,5,11,4,2,3,5,6,0,2,7,28,4,5,16,15,9,12135,1754554485.263261
1,1,6,25,8,11,1,11,10,8,1,3,5,17,3,2,1,10,12136,1754554485.2652147
18,1,7,10,2,0,2,4,2,4,9,1,22,5,6,7,14,6,12135,1754554485.59884
14,3,4,5,1,6,6,3,5,18,4,3,0,2,5,9,10,4,12136,1754554485.6017306
14,2,4,27,1,6,10,6,1,1,16,12,16,12,10,4,12,7,12135,1754554485.936982
9,8,13,1,4,22,0,6,11,1,3,2,5,5,3,8,25,8,12136,1754554485.938983
6,5,13,22,1,6,2,7,3,0,10,1,14,16,6,8,1,9,12135,1754554486.2656896
15,6,2,10,0,29,7,9,25,16,7,4,2,0,0,2,18,2,12136,1754554486.2656896
30,0,27,11,1,23,5,2,5,5,14,5,8,2,3,5,14,4,12135,1754554486.6008008
2,9,1,13,5,31,1,5,19,11,6,5,8,3,6,0,14,2,12136,1754554486.6018007
21,2,16,10,1,25,3,4,4,4,8,5,13,17,4,7,2,1,12135,1754554486.9388394
16,30,0,8,10,27,15,7,19,17,4,2,0,2,6,14,7,2,12136,1754554486.940945
7,12,4,21,2,10,8,1,2,3,2,5,4,14,6,13,1,6,12135,1754554487.2695332
12,23,0,6,5,0,15,4,3,8,4,2,11,2,4,12,4,3,12136,1754554487.2715247
9,2,7,24,5,9,7,2,12,13,0,21,3,2,1,15,6,13,12135,1754554487.6047087
0,5,9,12,10,3,2,7,7,11,4,2,10,5,7,1,4,2,12136,1754554487.6066616
17,10,14,8,8,14,4,0,12,13,2,31,3,3,6,15,18,2,12135,1754554487.9378188
11,1,4,8,8,2,1,3,1,2,1,1,9,9,7,2,5,4,12136,1754554487.9388213
28,1,12,12,14,5,1,2,18,3,6,1,8,4,2,23,18,8,12135,1754554488.273744
6,11,0,7,15,26,5,3,6,3,7,1,9,5,5,0,6,3,12136,1754554488.275741
22,5,14,16,1,3,4,1,18,2,6,1,4,9,7,22,38,8,12135,1754554488.6064985
8,10,2,12,9,16,3,5,2,8,5,4,4,0,5,2,8,3,12136,1754554488.6095386
24,4,5,3,7,11,4,8,4,4,3,21,7,12,10,15,25,13,12135,1754554488.9412165
5,5,6,9,6,7,2,1,3,5,3,8,15,1,3,4,5,9,12136,1754554488.943213
30,3,4,10,3,7,2,1,0,8,8,30,6,7,3,15,2,13,12135,1754554489.275569
15,4,11,10,10,2,1,4,0,0,7,3,8,4,3,0,3,0,12136,1754554489.2790976
17,2,5,25,2,7,4,9,3,6,3,2,8,2,10,11,12,2,12135,1754554489.608617
5,6,5,17,10,5,9,0,15,9,10,2,8,2,5,2,2,3,12136,1754554489.6106153
22,4,19,9,6,7,2,6,5,2,1,1,17,2,3,32,25,18,12135,1754554489.9450047
6,12,3,12,2,3,11,0,17,11,10,5,14,1,1,0,4,9,12136,1754554489.9460022
10,2,20,8,18,10,6,9,2,10,6,1,3,13,15,6,17,18,12135,1754554490.2780867
15,10,1,4,3,4,1,3,16,10,26,3,1,20,2,17,6,15,12136,1754554490.2801116
23,1,14,25,8,17,4,11,10,6,5,25,7,15,1,1,0,11,12135,1754554490.6113052
12,4,18,3,13,5,8,4,11,13,9,3,7,9,2,11,7,1,12136,1754554490.613287
26,14,6,19,10,2,3,10,3,4,11,6,1,7,1,4,1,26,12135,1754554490.943237
10,1,9,1,14,6,4,2,7,19,1,6,5,5,4,6,4,7,12136,1754554490.9443498
24,13,13,0,12,4,2,19,5,5,16,6,1,3,4,2,13,31,12135,1754554491.278711
4,2,16,0,4,5,0,2,12,11,7,0,5,1,4,3,4,4,12136,1754554491.2806523
6,1,14,5,11,2,3,15,1,2,5,20,7,10,2,37,24,4,12135,1754554491.6134143
8,6,10,0,8,2,2,0,1,14,2,2,2,3,8,13,2,8,12136,1754554491.6154282
6,10,0,2,3,17,1,10,3,3,6,21,6,18,12,7,9,5,12135,1754554491.94818
26,4,1,2,1,2,2,1,0,8,5,4,15,4,16,1,3,2,12136,1754554491.9494717
7,7,11,4,3,15,1,2,3,10,6,3,1,11,9,10,4,19,12135,1754554492.2825565
35,5,6,9,0,3,1,13,0,6,3,11,4,3,25,11,3,4,12136,1754554492.285442
26,2,6,9,6,3,6,7,5,7,5,13,2,4,6,35,22,13,12135,1754554492.615949
14,6,2,1,1,4,6,14,7,7,1,18,6,4,3,3,3,7,12136,1754554492.6169462
27,3,12,9,3,7,2,3,2,0,3,8,23,5,5,10,25,10,12135,1754554492.9499512
26,3,24,4,6,3,2,1,34,6,6,4,7,9,10,8,2,4,12136,1754554492.9519477
9,11,16,9,4,5,4,5,4,4,7,11,11,4,2,37,9,11,12135,1754554493.2911801
34,7,22,5,3,0,1,3,29,4,3,13,16,11,1,15,3,10,12136,1754554493.2922382
19,3,13,10,2,2,2,5,1,12,7,3,20,3,1,41,4,29,12135,1754554493.6372015
10,13,23,1,2,18,2,1,8,4,11,12,10,9,7,19,1,12,12136,1754554493.6381044
6,8,11,26,3,1,1,3,2,24,1,4,14,4,3,0,7,31,12135,1754554493.9712071
7,23,11,1,0,15,2,3,6,1,6,1,4,12,1,14,6,4,12136,1754554493.9732065
28,39,2,27,5,0,3,0,5,3,6,20,14,6,2,39,12,15,12135,1754554494.306201
3,15,13,2,0,3,17,3,2,1,2,21,4,16,7,5,11,1,12136,1754554494.3089366
31,36,3,9,7,16,1,11,7,2,9,0,1,10,13,7,14,13,12135,1754554494.6418748
0,3,25,9,9,3,6,3,2,13,17,19,6,5,14,4,2,1,12136,1754554494.6438718
2,5,1,5,5,16,0,8,1,3,2,11,15,14,6,33,1,4,12135,1754554494.9786546
2,3,5,15,9,2,20,8,2,10,9,19,9,2,16,2,3,6,12136,1754554494.980653
3,1,1,2,9,6,1,0,5,3,2,20,11,0,1,44,2,4,12135,1754554495.3101768
1,7,36,5,2,1,1,11,2,8,8,4,12,17,6,3,6,3,12136,1754554495.312302
4,7,6,6,1,6,1,1,1,10,3,6,1,1,17,5,14,19,12135,1754554495.64347
28,13,17,4,2,2,0,17,9,12,19,4,16,17,0,10,6,2,12136,1754554495.6454566
10,8,13,11,1,0,0,2,6,9,1,16,1,7,24,1,5,9,12135,1754554495.979174
16,7,5,5,1,1,1,2,10,1,15,1,17,6,5,0,12,1,12136,1754554495.9811728
10,5,4,8,6,2,4,9,0,7,3,3,2,20,4,4,15,16,12135,1754554496.3128524
13,5,30,4,14,4,1,0,8,5,7,12,7,13,1,3,10,2,12136,1754554496.3147492
15,7,9,5,1,4,6,1,2,2,1,12,7,8,2,2,16,3,12135,1754554496.646595
22,1,22,0,12,4,5,0,9,2,10,12,4,7,1,3,1,7,12136,1754554496.6485913
8,9,7,15,11,3,2,11,10,7,0,22,4,10,5,1,30,27,12135,1754554496.9817827
23,20,4,8,4,3,0,13,15,1,4,2,4,5,4,3,7,3,12136,1754554496.983323
9,15,1,6,14,2,9,8,27,17,7,28,3,1,1,11,18,6,12135,1754554497.3191898
15,15,4,6,4,1,8,13,14,8,8,4,11,1,2,17,1,0,12136,1754554497.321388
0,20,5,0,25,15,6,6,18,19,2,14,3,15,5,17,7,0,12135,1754554497.648433
13,6,12,4,7,2,11,1,24,4,4,16,12,2,7,15,5,33,12136,1754554497.6495278
1,7,0,2,8,15,0,4,3,0,4,13,16,1,1,41,3,6,12135,1754554497.9830575
3,11,8,12,6,2,6,1,24,9,6,9,5,6,22,4,5,32,12136,1754554497.98505
2,1,1,11,5,3,11,3,0,16,2,17,18,1,0,27,3,9,12135,1754554498.3178816
3,5,10,5,10,3,2,7,7,0,5,4,10,4,34,9,18,4,12136,1754554498.3208723
5,12,2,9,12,2,8,8,3,7,1,30,2,9,5,12,5,2,12135,1754554498.6518464
2,1,5,2,1,2,0,11,5,8,3,12,9,5,13,13,13,3,12136,1754554498.6538475
8,8,7,5,24,14,0,7,5,10,21,12,18,7,22,32,5,6,12135,1754554498.985534
1,3,1,4,3,7,14,1,13,7,9,1,3,3,7,1,1,1,12136,1754554498.9884706
2,34,0,8,27,13,5,3,2,15,15,12,15,3,19,19,7,14,12135,1754554499.3198144
2,3,2,10,2,7,17,3,7,3,11,10,5,7,11,1,5,1,12136,1754554499.321913
4,37,1,1,19,4,13,8,4,3,1,16,11,11,28,13,1,9,12135,1754554499.652907
1,1,4,4,3,2,5,3,2,16,2,9,3,6,10,2,1,3,12136,1754554499.6549075
5,9,0,11,26,40,9,7,8,18,10,12,9,22,28,19,11,0,12135,1754554499.9895911
7,3,16,0,6,10,26,1,8,9,0,6,2,1,15,1,10,5,12136,1754554499.99141
7,6,4,11,4,48,5,6,3,8,1,5,2,20,11,25,1,11,12135,1754554500.3224282
4,9,0,1,4,7,25,2,12,3,0,8,1,5,0,1,13,14,12136,1754554500.3244278
2,23,5,7,26,10,6,9,4,16,22,25,21,6,6,42,9,11,12135,1754554500.6583517
0,2,10,10,3,5,5,3,6,5,26,5,7,1,1,0,5,14,12136,1754554500.660295
13,33,6,2,5,6,6,1,1,1,4,10,4,7,3,36,9,4,12135,1754554500.9920785
1,8,32,9,1,1,6,4,16,7,28,7,4,6,8,1,2,1,12136,1754554500.9940882
14,1,2,2,15,12,9,3,0,5,3,23,6,2,3,9,12,2,12135,1754554501.3290358
8,11,1,4,0,9,0,1,4,3,21,3,1,15,5,1,1,3,12136,1754554501.32954
5,5,3,4,9,13,8,3,8,4,8,1,8,11,3,9,1,8,12135,1754554501.6591713
8,2,1,6,3,3,2,1,8,6,21,2,2,14,2,2,15,3,12136,1754554501.6611862
4,10,11,3,1,2,3,0,7,8,2,0,10,6,2,19,7,11,12135,1754554501.9957285
10,8,23,4,0,5,3,1,17,8,7,6,6,7,8,0,11,0,12136,1754554501.9988549
3,3,9,5,6,4,1,8,1,11,0,1,5,4,1,4,2,8,12135,1754554502.3291273
0,7,24,7,2,15,3,3,2,0,1,3,4,11,9,1,13,9,12136,1754554502.330127
10,1,9,16,8,0,4,10,5,4,19,1,1,3,4,27,3,10,12135,1754554502.662876
4,20,1,11,15,13,0,4,6,14,4,4,9,9,8,5,15,3,12136,1754554502.66398
3,6,7,13,9,3,3,1,1,1,19,10,2,2,6,24,3,24,12135,1754554502.9957135
4,28,2,13,14,1,2,2,19,17,2,4,10,3,11,5,9,6,12136,1754554502.9967134
11,2,10,1,8,1,0,5,9,2,4,1,5,4,4,7,9,7,12135,1754554503.3302667
5,6,2,1,1,2,2,0,1,1,4,2,17,0,4,7,10,12,12136,1754554503.3312669
2,9,18,3,1,1,1,8,3,6,18,9,0,5,3,40,11,7,12135,1754554503.6836205
2,4,3,2,0,0,5,4,2,3,10,5,11,10,5,7,2,2,12136,1754554503.6855206
10,15,21,28,3,11,1,11,2,2,18,18,3,2,9,34,7,7,12135,1754554504.018066
1,3,2,1,8,3,5,3,0,1,10,11,9,12,5,7,16,3,12136,1754554504.0190785
0,4,14,30,5,10,0,15,3,2,6,26,0,3,3,4,12,7,12135,1754554504.3516836
4,1,5,6,2,8,8,1,2,4,3,9,0,6,2,2,11,2,12136,1754554504.3526826
14,6,8,4,2,2,10,2,2,6,11,29,7,4,8,34,6,21,12135,1754554504.686985
1,1,2,5,0,1,13,1,2,3,3,6,4,4,6,1,2,3,12136,1754554504.689969
1,9,11,4,4,1,1,5,4,9,8,18,4,11,2,12,16,1,12135,1754554505.0214334
2,7,6,14,7,7,20,3,7,1,5,9,9,6,2,6,3,0,12136,1754554505.023436
9,13,7,24,4,3,7,7,4,6,6,9,11,2,3,5,7,4,12135,1754554505.3581102
2,4,12,11,4,2,9,13,5,1,4,3,9,12,4,1,3,0,12136,1754554505.3591108
0,1,2,20,6,6,5,10,8,4,2,14,12,2,13,2,9,3,12135,1754554505.6893578
4,15,12,0,10,0,6,16,1,1,7,11,12,20,0,3,3,1,12136,1754554505.6914825
3,1,5,11,7,11,14,0,12,8,0,2,8,5,19,9,12,12,12135,1754554506.025033
8,14,2,3,8,2,3,5,0,1,8,7,11,1,1,8,5,3,12136,1754554506.0280979
4,21,3,6,1,3,12,4,5,8,3,19,19,19,25,5,9,1,12135,1754554506.35692
5,0,4,30,10,5,2,7,2,1,11,8,1,2,6,5,2,2,12136,1754554506.3589218
7,14,13,19,5,10,1,7,6,4,2,2,12,17,23,6,11,12,12135,1754554506.6915302
4,1,17,33,7,24,1,4,15,0,2,5,4,0,8,4,2,7,12136,1754554506.6934366
6,7,1,14,4,9,12,9,7,6,10,22,7,4,3,25,3,12,12135,1754554507.0282676
0,0,12,1,8,22,22,8,2,24,13,6,2,8,11,0,6,5,12136,1754554507.0302687
6,0,14,16,5,5,9,6,4,12,15,13,1,3,16,10,1,3,12135,1754554507.3605824
2,8,14,2,10,0,21,6,21,16,2,10,0,2,19,3,8,12,12136,1754554507.3625813
18,1,5,17,1,6,3,4,0,2,8,4,2,2,9,1,17,16,12135,1754554507.6951976
9,4,1,4,2,3,3,1,33,10,0,5,3,8,1,4,9,22,12136,1754554507.6973038
17,3,8,8,6,0,0,3,3,20,5,6,6,5,9,27,6,8,12135,1754554508.0297258
9,9,11,15,3,3,4,3,10,11,2,1,1,4,5,6,1,17,12136,1754554508.031818
28,1,0,0,1,2,4,1,2,17,14,25,6,2,2,2,3,23,12135,1754554508.3627546
2,4,27,15,1,5,3,1,10,5,8,31,4,1,6,8,8,3,12136,1754554508.3657854
10,3,6,10,4,1,3,2,2,4,6,16,7,5,0,4,3,11,12135,1754554508.696221
4,5,3,2,1,8,7,1,5,8,5,36,10,11,4,2,3,3,12136,1754554508.698219
7,0,8,21,4,3,7,5,2,12,6,5,5,1,2,11,4,3,12135,1754554509.031033
5,7,19,4,10,15,1,12,8,8,3,3,14,10,5,8,5,2,12136,1754554509.0330296
26,5,2,22,2,4,13,5,2,9,11,4,9,10,13,16,4,16,12135,1754554509.3693106
10,4,12,3,5,6,7,3,6,8,5,1,3,10,3,0,2,2,12136,1754554509.3704126
18,6,5,17,2,11,2,2,6,13,1,15,12,2,6,26,5,16,12135,1754554509.6985707
16,7,2,3,2,3,3,14,8,8,1,11,3,16,11,4,5,6,12136,1754554509.700466
4,6,0,4,0,15,0,2,8,19,2,16,6,3,7,23,13,8,12135,1754554510.0342672
8,4,14,4,4,1,13,4,11,8,6,9,3,7,8,11,7,6,12136,1754554510.036164
3,5,4,6,5,7,3,0,5,13,2,2,11,8,16,25,2,2,12135,1754554510.368739
4,14,3,3,3,2,18,17,5,1,5,8,6,8,11,7,2,8,12136,1754554510.3711963
8,30,3,1,1,10,2,9,1,14,7,7,8,5,2,19,9,21,12135,1754554510.7021418
3,9,18,4,1,0,11,13,0,3,9,6,4,5,16,9,6,1,12136,1754554510.703135
13,35,2,4,8,6,4,5,4,7,6,15,1,8,1,6,7,18,12135,1754554511.0364716
7,2,10,10,2,3,0,2,4,8,0,3,1,9,3,5,3,4,12136,1754554511.0374722
18,1,1,10,1,1,3,6,0,5,2,8,1,1,7,4,3,10,12135,1754554511.3704612
4,6,37,7,2,4,1,5,2,3,3,16,1,12,8,2,6,1,12136,1754554511.3714757
10,4,2,5,4,8,1,5,3,13,2,2,4,3,1,2,6,20,12135,1754554511.7058423
4,2,14,6,1,4,3,0,4,1,9,2,1,4,3,6,7,4,12136,1754554511.7078714
13,9,8,7,5,3,4,2,2,17,2,4,21,12,1,4,7,1,12135,1754554512.03776
14,0,1,12,2,5,1,1,8,6,1,18,15,2,17,1,7,6,12136,1754554512.0387597
2,16,5,4,0,1,1,3,6,7,5,14,24,7,2,24,19,8,12135,1754554512.3720038
2,13,10,13,1,2,1,3,11,4,3,17,2,2,5,10,4,2,12136,1754554512.3729663
2,6,7,2,30,0,1,7,3,5,5,10,2,0,1,25,19,13,12135,1754554512.707163
10,6,20,8,6,9,2,4,1,3,1,17,9,1,21,8,2,9,12136,1754554512.7090652
7,1,3,1,23,0,4,4,1,0,0,29,2,1,11,48,16,7,12135,1754554513.0441868
4,19,10,9,6,8,0,1,4,2,1,7,5,4,1,3,5,9,12136,1754554513.0462756
1,7,7,2,7,3,6,5,8,0,12,32,3,1,18,46,7,13,12135,1754554513.3825421
5,3,28,4,3,2,5,8,8,9,16,9,8,4,2,3,6,2,12136,1754554513.3879385
6,4,5,0,1,7,10,11,13,6,3,21,1,0,2,16,10,20,12135,1754554513.7253551
7,7,1,1,5,21,9,11,17,8,11,10,4,7,1,3,3,1,12136,1754554513.7263532
9,6,6,3,26,8,2,15,8,3,1,7,4,7,9,24,11,21,12135,1754554514.0628595
11,28,12,2,4,18,3,15,10,24,15,18,1,3,3,5,0,14,12136,1754554514.0649798
